calBP,PrDens,PrDens_Taphonomic,Site
49341,0.000446819,0.000282696,Border Cave
49340,0.000446819,0.000282689,Border Cave
49339,0.000446825,0.000282685,Border Cave
49338,0.000446831,0.000282681,Border Cave
49337,0.000446837,0.000282677,Border Cave
49336,0.000446842,0.000282673,Border Cave
49335,0.000446848,0.000282669,Border Cave
49334,0.000446854,0.000282665,Border Cave
49333,0.00044686,0.000282661,Border Cave
49332,0.000446866,0.000282657,Border Cave
49331,0.000446872,0.000282653,Border Cave
49330,0.000446878,0.000282649,Border Cave
49329,0.000446884,0.000282645,Border Cave
49328,0.000446889,0.000282642,Border Cave
49327,0.000446895,0.000282638,Border Cave
49326,0.000446901,0.000282634,Border Cave
49325,0.000446907,0.00028263,Border Cave
49324,0.000446913,0.000282626,Border Cave
49323,0.000446919,0.000282622,Border Cave
49322,0.000446925,0.000282618,Border Cave
49321,0.00044693,0.000282614,Border Cave
49320,0.000446936,0.00028261,Border Cave
49319,0.000446936,0.000282602,Border Cave
49318,0.000446936,0.000282594,Border Cave
49317,0.000446935,0.000282587,Border Cave
49316,0.000446935,0.000282579,Border Cave
49315,0.000446935,0.000282571,Border Cave
49314,0.000446935,0.000282563,Border Cave
49313,0.000446934,0.000282555,Border Cave
49312,0.000446934,0.000282548,Border Cave
49311,0.000446934,0.00028254,Border Cave
49310,0.000446933,0.000282532,Border Cave
49309,0.000446933,0.000282524,Border Cave
49308,0.000446933,0.000282516,Border Cave
49307,0.000446932,0.000282508,Border Cave
49306,0.000446932,0.000282501,Border Cave
49305,0.000446932,0.000282493,Border Cave
49304,0.000446932,0.000282485,Border Cave
49303,0.000446931,0.000282477,Border Cave
49302,0.000446931,0.000282469,Border Cave
49301,0.000446931,0.000282461,Border Cave
49300,0.00044693,0.000282454,Border Cave
49299,0.00044693,0.000282446,Border Cave
49298,0.00044693,0.000282438,Border Cave
49297,0.000446929,0.00028243,Border Cave
49296,0.000446929,0.000282422,Border Cave
49295,0.000446929,0.000282414,Border Cave
49294,0.000446929,0.000282407,Border Cave
49293,0.000446928,0.000282399,Border Cave
49292,0.000446928,0.000282391,Border Cave
49291,0.000446928,0.000282383,Border Cave
49290,0.000446927,0.000282375,Border Cave
49289,0.000446927,0.000282367,Border Cave
49288,0.000446927,0.00028236,Border Cave
49287,0.000446926,0.000282352,Border Cave
49286,0.000446926,0.000282344,Border Cave
49285,0.000446926,0.000282336,Border Cave
49284,0.000446926,0.000282328,Border Cave
49283,0.000446925,0.000282321,Border Cave
49282,0.000446925,0.000282313,Border Cave
49281,0.000446925,0.000282305,Border Cave
49280,0.000446924,0.000282297,Border Cave
49279,0.000446936,0.000282297,Border Cave
49278,0.000446948,0.000282297,Border Cave
49277,0.00044696,0.000282297,Border Cave
49276,0.000446972,0.000282297,Border Cave
49275,0.000446984,0.000282297,Border Cave
49274,0.000446996,0.000282296,Border Cave
49273,0.000447008,0.000282296,Border Cave
49272,0.00044702,0.000282296,Border Cave
49271,0.000447032,0.000282296,Border Cave
49270,0.000447044,0.000282296,Border Cave
49269,0.000447056,0.000282296,Border Cave
49268,0.000447068,0.000282296,Border Cave
49267,0.000447079,0.000282296,Border Cave
49266,0.000447091,0.000282296,Border Cave
49265,0.000447103,0.000282295,Border Cave
49264,0.000447115,0.000282295,Border Cave
49263,0.000447127,0.000282295,Border Cave
49262,0.000447139,0.000282295,Border Cave
49261,0.000447151,0.000282295,Border Cave
49260,0.000447163,0.000282295,Border Cave
49259,0.000447181,0.000282299,Border Cave
49258,0.000447199,0.000282302,Border Cave
49257,0.000447217,0.000282306,Border Cave
49256,0.000447234,0.00028231,Border Cave
49255,0.000447252,0.000282313,Border Cave
49254,0.00044727,0.000282317,Border Cave
49253,0.000447288,0.00028232,Border Cave
49252,0.000447306,0.000282324,Border Cave
49251,0.000447324,0.000282328,Border Cave
49250,0.000447342,0.000282331,Border Cave
49249,0.00044736,0.000282335,Border Cave
49248,0.000447378,0.000282339,Border Cave
49247,0.000447395,0.000282342,Border Cave
49246,0.000447413,0.000282346,Border Cave
49245,0.000447431,0.00028235,Border Cave
49244,0.000447449,0.000282353,Border Cave
49243,0.000447467,0.000282357,Border Cave
49242,0.000447485,0.000282361,Border Cave
49241,0.000447503,0.000282364,Border Cave
49240,0.000447521,0.000282368,Border Cave
49239,0.000447545,0.000282375,Border Cave
49238,0.000447569,0.000282383,Border Cave
49237,0.000447593,0.000282391,Border Cave
49236,0.000447618,0.000282398,Border Cave
49235,0.000447642,0.000282406,Border Cave
49234,0.000447666,0.000282414,Border Cave
49233,0.00044769,0.000282421,Border Cave
49232,0.000447715,0.000282429,Border Cave
49231,0.000447739,0.000282437,Border Cave
49230,0.000447763,0.000282444,Border Cave
49229,0.000447787,0.000282452,Border Cave
49228,0.000447812,0.00028246,Border Cave
49227,0.000447836,0.000282467,Border Cave
49226,0.00044786,0.000282475,Border Cave
49225,0.000447884,0.000282483,Border Cave
49224,0.000447909,0.00028249,Border Cave
49223,0.000447933,0.000282498,Border Cave
49222,0.000447957,0.000282505,Border Cave
49221,0.000447981,0.000282513,Border Cave
49220,0.000448006,0.000282521,Border Cave
49219,0.000448036,0.000282532,Border Cave
49218,0.000448066,0.000282544,Border Cave
49217,0.000448097,0.000282555,Border Cave
49216,0.000448127,0.000282567,Border Cave
49215,0.000448158,0.000282578,Border Cave
49214,0.000448188,0.00028259,Border Cave
49213,0.000448218,0.000282601,Border Cave
49212,0.000448249,0.000282613,Border Cave
49211,0.000448279,0.000282625,Border Cave
49210,0.00044831,0.000282636,Border Cave
49209,0.00044834,0.000282648,Border Cave
49208,0.000448371,0.000282659,Border Cave
49207,0.000448401,0.000282671,Border Cave
49206,0.000448431,0.000282682,Border Cave
49205,0.000448462,0.000282694,Border Cave
49204,0.000448492,0.000282705,Border Cave
49203,0.000448523,0.000282717,Border Cave
49202,0.000448553,0.000282728,Border Cave
49201,0.000448583,0.00028274,Border Cave
49200,0.000448614,0.000282751,Border Cave
49199,0.000448656,0.00028277,Border Cave
49198,0.000448699,0.000282789,Border Cave
49197,0.000448741,0.000282808,Border Cave
49196,0.000448784,0.000282827,Border Cave
49195,0.000448826,0.000282847,Border Cave
49194,0.000448868,0.000282866,Border Cave
49193,0.000448911,0.000282885,Border Cave
49192,0.000448953,0.000282904,Border Cave
49191,0.000448996,0.000282923,Border Cave
49190,0.000449038,0.000282942,Border Cave
49189,0.000449081,0.000282961,Border Cave
49188,0.000449123,0.00028298,Border Cave
49187,0.000449165,0.000282999,Border Cave
49186,0.000449208,0.000283018,Border Cave
49185,0.00044925,0.000283037,Border Cave
49184,0.000449293,0.000283056,Border Cave
49183,0.000449335,0.000283075,Border Cave
49182,0.000449377,0.000283094,Border Cave
49181,0.00044942,0.000283113,Border Cave
49180,0.000449462,0.000283132,Border Cave
49179,0.000449511,0.000283155,Border Cave
49178,0.000449559,0.000283178,Border Cave
49177,0.000449608,0.000283201,Border Cave
49176,0.000449657,0.000283224,Border Cave
49175,0.000449705,0.000283247,Border Cave
49174,0.000449754,0.00028327,Border Cave
49173,0.000449802,0.000283293,Border Cave
49172,0.000449851,0.000283316,Border Cave
49171,0.0004499,0.000283339,Border Cave
49170,0.000449948,0.000283362,Border Cave
49169,0.000449997,0.000283385,Border Cave
49168,0.000450045,0.000283407,Border Cave
49167,0.000450094,0.00028343,Border Cave
49166,0.000450142,0.000283453,Border Cave
49165,0.000450191,0.000283476,Border Cave
49164,0.00045024,0.000283499,Border Cave
49163,0.000450288,0.000283522,Border Cave
49162,0.000450337,0.000283545,Border Cave
49161,0.000450385,0.000283568,Border Cave
49160,0.000450434,0.000283591,Border Cave
49159,0.000450494,0.000283621,Border Cave
49158,0.000450555,0.000283652,Border Cave
49157,0.000450616,0.000283682,Border Cave
49156,0.000450676,0.000283712,Border Cave
49155,0.000450737,0.000283743,Border Cave
49154,0.000450797,0.000283773,Border Cave
49153,0.000450858,0.000283804,Border Cave
49152,0.000450918,0.000283834,Border Cave
49151,0.000450979,0.000283864,Border Cave
49150,0.000451039,0.000283895,Border Cave
49149,0.0004511,0.000283925,Border Cave
49148,0.000451161,0.000283956,Border Cave
49147,0.000451221,0.000283986,Border Cave
49146,0.000451282,0.000284017,Border Cave
49145,0.000451342,0.000284047,Border Cave
49144,0.000451403,0.000284077,Border Cave
49143,0.000451463,0.000284108,Border Cave
49142,0.000451524,0.000284138,Border Cave
49141,0.000451584,0.000284168,Border Cave
49140,0.000451645,0.000284199,Border Cave
49139,0.000451706,0.000284229,Border Cave
49138,0.000451766,0.00028426,Border Cave
49137,0.000451827,0.00028429,Border Cave
49136,0.000451888,0.000284321,Border Cave
49135,0.000451948,0.000284351,Border Cave
49134,0.000452009,0.000284382,Border Cave
49133,0.000452069,0.000284412,Border Cave
49132,0.00045213,0.000284442,Border Cave
49131,0.000452191,0.000284473,Border Cave
49130,0.000452251,0.000284503,Border Cave
49129,0.000452312,0.000284534,Border Cave
49128,0.000452373,0.000284564,Border Cave
49127,0.000452433,0.000284595,Border Cave
49126,0.000452494,0.000284625,Border Cave
49125,0.000452555,0.000284655,Border Cave
49124,0.000452615,0.000284686,Border Cave
49123,0.000452676,0.000284716,Border Cave
49122,0.000452737,0.000284747,Border Cave
49121,0.000452797,0.000284777,Border Cave
49120,0.000452858,0.000284808,Border Cave
49119,0.00045293,0.000284845,Border Cave
49118,0.000453003,0.000284883,Border Cave
49117,0.000453076,0.000284921,Border Cave
49116,0.000453148,0.000284959,Border Cave
49115,0.000453221,0.000284997,Border Cave
49114,0.000453293,0.000285035,Border Cave
49113,0.000453366,0.000285073,Border Cave
49112,0.000453439,0.000285111,Border Cave
49111,0.000453511,0.000285149,Border Cave
49110,0.000453584,0.000285187,Border Cave
49109,0.000453656,0.000285225,Border Cave
49108,0.000453729,0.000285262,Border Cave
49107,0.000453801,0.0002853,Border Cave
49106,0.000453874,0.000285338,Border Cave
49105,0.000453947,0.000285376,Border Cave
49104,0.000454019,0.000285414,Border Cave
49103,0.000454092,0.000285452,Border Cave
49102,0.000454164,0.00028549,Border Cave
49101,0.000454237,0.000285527,Border Cave
49100,0.000454309,0.000285565,Border Cave
49099,0.000454394,0.000285611,Border Cave
49098,0.000454478,0.000285656,Border Cave
49097,0.000454563,0.000285701,Border Cave
49096,0.000454647,0.000285747,Border Cave
49095,0.000454732,0.000285792,Border Cave
49094,0.000454816,0.000285837,Border Cave
49093,0.000454901,0.000285883,Border Cave
49092,0.000454985,0.000285928,Border Cave
49091,0.00045507,0.000285973,Border Cave
49090,0.000455154,0.000286019,Border Cave
49089,0.000455239,0.000286064,Border Cave
49088,0.000455323,0.000286109,Border Cave
49087,0.000455407,0.000286155,Border Cave
49086,0.000455492,0.0002862,Border Cave
49085,0.000455576,0.000286245,Border Cave
49084,0.000455661,0.00028629,Border Cave
49083,0.000455745,0.000286336,Border Cave
49082,0.00045583,0.000286381,Border Cave
49081,0.000455914,0.000286426,Border Cave
49080,0.000455998,0.000286471,Border Cave
49079,0.000456083,0.000286517,Border Cave
49078,0.000456167,0.000286562,Border Cave
49077,0.000456251,0.000286607,Border Cave
49076,0.000456336,0.000286652,Border Cave
49075,0.00045642,0.000286697,Border Cave
49074,0.000456504,0.000286742,Border Cave
49073,0.000456588,0.000286787,Border Cave
49072,0.000456672,0.000286833,Border Cave
49071,0.000456757,0.000286878,Border Cave
49070,0.000456841,0.000286923,Border Cave
49069,0.000456925,0.000286968,Border Cave
49068,0.000457009,0.000287013,Border Cave
49067,0.000457094,0.000287058,Border Cave
49066,0.000457178,0.000287103,Border Cave
49065,0.000457262,0.000287148,Border Cave
49064,0.000457346,0.000287193,Border Cave
49063,0.00045743,0.000287238,Border Cave
49062,0.000457514,0.000287283,Border Cave
49061,0.000457599,0.000287328,Border Cave
49060,0.000457683,0.000287373,Border Cave
49059,0.000457779,0.000287426,Border Cave
49058,0.000457875,0.000287479,Border Cave
49057,0.000457971,0.000287531,Border Cave
49056,0.000458068,0.000287584,Border Cave
49055,0.000458164,0.000287636,Border Cave
49054,0.00045826,0.000287689,Border Cave
49053,0.000458356,0.000287741,Border Cave
49052,0.000458452,0.000287794,Border Cave
49051,0.000458548,0.000287847,Border Cave
49050,0.000458645,0.000287899,Border Cave
49049,0.000458741,0.000287952,Border Cave
49048,0.000458837,0.000288004,Border Cave
49047,0.000458933,0.000288057,Border Cave
49046,0.000459029,0.000288109,Border Cave
49045,0.000459125,0.000288162,Border Cave
49044,0.000459221,0.000288214,Border Cave
49043,0.000459317,0.000288267,Border Cave
49042,0.000459413,0.000288319,Border Cave
49041,0.00045951,0.000288372,Border Cave
49040,0.000459606,0.000288424,Border Cave
49039,0.000459702,0.000288476,Border Cave
49038,0.000459798,0.000288529,Border Cave
49037,0.000459894,0.000288581,Border Cave
49036,0.00045999,0.000288634,Border Cave
49035,0.000460086,0.000288686,Border Cave
49034,0.000460182,0.000288739,Border Cave
49033,0.000460278,0.000288791,Border Cave
49032,0.000460374,0.000288843,Border Cave
49031,0.00046047,0.000288896,Border Cave
49030,0.000460566,0.000288948,Border Cave
49029,0.000460662,0.000289,Border Cave
49028,0.000460758,0.000289053,Border Cave
49027,0.000460854,0.000289105,Border Cave
49026,0.00046095,0.000289157,Border Cave
49025,0.000461046,0.00028921,Border Cave
49024,0.000461142,0.000289262,Border Cave
49023,0.000461238,0.000289314,Border Cave
49022,0.000461334,0.000289367,Border Cave
49021,0.00046143,0.000289419,Border Cave
49020,0.000461525,0.000289471,Border Cave
49019,0.000461639,0.000289535,Border Cave
49018,0.000461753,0.000289599,Border Cave
49017,0.000461867,0.000289662,Border Cave
49016,0.000461981,0.000289726,Border Cave
49015,0.000462095,0.000289789,Border Cave
49014,0.000462209,0.000289853,Border Cave
49013,0.000462323,0.000289916,Border Cave
49012,0.000462437,0.00028998,Border Cave
49011,0.000462551,0.000290043,Border Cave
49010,0.000462664,0.000290107,Border Cave
49009,0.000462778,0.00029017,Border Cave
49008,0.000462892,0.000290234,Border Cave
49007,0.000463006,0.000290297,Border Cave
49006,0.00046312,0.000290361,Border Cave
49005,0.000463234,0.000290424,Border Cave
49004,0.000463347,0.000290488,Border Cave
49003,0.000463461,0.000290551,Border Cave
49002,0.000463575,0.000290614,Border Cave
49001,0.000463689,0.000290678,Border Cave
49000,0.000463802,0.000290741,Border Cave
48999,0.000463929,0.000290812,Border Cave
48998,0.000464055,0.000290884,Border Cave
48997,0.000464181,0.000290955,Border Cave
48996,0.000464307,0.000291026,Border Cave
48995,0.000464433,0.000291097,Border Cave
48994,0.000464559,0.000291168,Border Cave
48993,0.000464685,0.000291239,Border Cave
48992,0.000464811,0.00029131,Border Cave
48991,0.000464937,0.000291381,Border Cave
48990,0.000465063,0.000291452,Border Cave
48989,0.000465189,0.000291523,Border Cave
48988,0.000465315,0.000291594,Border Cave
48987,0.000465441,0.000291665,Border Cave
48986,0.000465567,0.000291736,Border Cave
48985,0.000465693,0.000291807,Border Cave
48984,0.000465819,0.000291878,Border Cave
48983,0.000465945,0.000291949,Border Cave
48982,0.000466071,0.00029202,Border Cave
48981,0.000466196,0.000292091,Border Cave
48980,0.000466322,0.000292162,Border Cave
48979,0.000466448,0.000292233,Border Cave
48978,0.000466574,0.000292304,Border Cave
48977,0.0004667,0.000292375,Border Cave
48976,0.000466826,0.000292446,Border Cave
48975,0.000466952,0.000292516,Border Cave
48974,0.000467077,0.000292587,Border Cave
48973,0.000467203,0.000292658,Border Cave
48972,0.000467329,0.000292729,Border Cave
48971,0.000467455,0.0002928,Border Cave
48970,0.000467581,0.000292871,Border Cave
48969,0.000467706,0.000292941,Border Cave
48968,0.000467832,0.000293012,Border Cave
48967,0.000467958,0.000293083,Border Cave
48966,0.000468083,0.000293154,Border Cave
48965,0.000468209,0.000293224,Border Cave
48964,0.000468335,0.000293295,Border Cave
48963,0.000468461,0.000293366,Border Cave
48962,0.000468586,0.000293437,Border Cave
48961,0.000468712,0.000293507,Border Cave
48960,0.000468837,0.000293578,Border Cave
48959,0.00046897,0.000293653,Border Cave
48958,0.000469102,0.000293728,Border Cave
48957,0.000469234,0.000293802,Border Cave
48956,0.000469366,0.000293877,Border Cave
48955,0.000469499,0.000293952,Border Cave
48954,0.000469631,0.000294027,Border Cave
48953,0.000469763,0.000294101,Border Cave
48952,0.000469895,0.000294176,Border Cave
48951,0.000470027,0.000294251,Border Cave
48950,0.000470159,0.000294325,Border Cave
