calBP,PrDens,PrDens_Taphonomic,Site
42715,0.000902644,0.000471494,Border Cave C14
42714,0.000903432,0.000471891,Border Cave C14
42713,0.00090422,0.000472288,Border Cave C14
42712,0.000905009,0.000472686,Border Cave C14
42711,0.000905799,0.000473084,Border Cave C14
42710,0.00090659,0.000473482,Border Cave C14
42709,0.000907382,0.000473881,Border Cave C14
42708,0.000908174,0.00047428,Border Cave C14
42707,0.000908967,0.000474679,Border Cave C14
42706,0.000909761,0.000475079,Border Cave C14
42705,0.000910556,0.00047548,Border Cave C14
42704,0.000911352,0.00047588,Border Cave C14
42703,0.000912148,0.000476281,Border Cave C14
42702,0.000912946,0.000476683,Border Cave C14
42701,0.000913744,0.000477085,Border Cave C14
42700,0.000914542,0.000477487,Border Cave C14
42699,0.000915325,0.000477881,Border Cave C14
42698,0.000916107,0.000478274,Border Cave C14
42697,0.000916891,0.000478669,Border Cave C14
42696,0.000917675,0.000479063,Border Cave C14
42695,0.00091846,0.000479458,Border Cave C14
42694,0.000919246,0.000479854,Border Cave C14
42693,0.000920033,0.000480249,Border Cave C14
42692,0.00092082,0.000480645,Border Cave C14
42691,0.000936506,0.000488818,Border Cave C14
42690,0.00093739,0.000489264,Border Cave C14
42689,0.000938275,0.000489711,Border Cave C14
42688,0.000939161,0.000490158,Border Cave C14
42687,0.000940048,0.000490606,Border Cave C14
42686,0.000940937,0.000491055,Border Cave C14
42685,0.000941827,0.000491504,Border Cave C14
42684,0.000942718,0.000491954,Border Cave C14
42683,0.000943611,0.000492404,Border Cave C14
42682,0.000944505,0.000492855,Border Cave C14
42681,0.0009454,0.000493307,Border Cave C14
42680,0.000946296,0.000493759,Border Cave C14
42679,0.000947237,0.000494235,Border Cave C14
42678,0.000948178,0.000494711,Border Cave C14
42677,0.000949122,0.000495188,Border Cave C14
42676,0.000950066,0.000495665,Border Cave C14
42675,0.000951012,0.000496143,Border Cave C14
42674,0.00095196,0.000496622,Border Cave C14
42673,0.000952909,0.000497102,Border Cave C14
42672,0.000953859,0.000497582,Border Cave C14
42671,0.000954811,0.000498063,Border Cave C14
42670,0.000955764,0.000498545,Border Cave C14
42669,0.000956719,0.000499027,Border Cave C14
42668,0.000957675,0.00049951,Border Cave C14
42667,0.000958632,0.000499994,Border Cave C14
42666,0.000959591,0.000500479,Border Cave C14
42665,0.000960551,0.000500964,Border Cave C14
42664,0.000961513,0.00050145,Border Cave C14
42663,0.000962476,0.000501937,Border Cave C14
42662,0.00096344,0.000502424,Border Cave C14
42661,0.000964406,0.000502912,Border Cave C14
42660,0.000965374,0.000503401,Border Cave C14
42659,0.000966343,0.000503891,Border Cave C14
42658,0.000967313,0.000504381,Border Cave C14
42657,0.000968285,0.000504872,Border Cave C14
42656,0.000969258,0.000505364,Border Cave C14
42655,0.000970232,0.000505856,Border Cave C14
42654,0.000971209,0.000506349,Border Cave C14
42653,0.000972186,0.000506843,Border Cave C14
42652,0.000973165,0.000507338,Border Cave C14
42651,0.000974145,0.000507833,Border Cave C14
42650,0.000975127,0.000508329,Border Cave C14
42649,0.000976111,0.000508826,Border Cave C14
42648,0.000977095,0.000509324,Border Cave C14
42647,0.000978081,0.000509822,Border Cave C14
42646,0.000979069,0.000510321,Border Cave C14
42645,0.000980058,0.00051082,Border Cave C14
42644,0.000981049,0.000511321,Border Cave C14
42643,0.000982041,0.000511822,Border Cave C14
42642,0.000983034,0.000512324,Border Cave C14
42641,0.000984029,0.000512827,Border Cave C14
42640,0.000985026,0.00051333,Border Cave C14
42639,0.000986024,0.000513834,Border Cave C14
42638,0.000987023,0.000514339,Border Cave C14
42637,0.000988024,0.000514844,Border Cave C14
42636,0.000989026,0.000515351,Border Cave C14
42635,0.00099003,0.000515858,Border Cave C14
42634,0.000991035,0.000516365,Border Cave C14
42633,0.000992042,0.000516874,Border Cave C14
42632,0.00099305,0.000517383,Border Cave C14
42631,0.00099406,0.000517893,Border Cave C14
42630,0.000995071,0.000518404,Border Cave C14
42629,0.000996084,0.000518915,Border Cave C14
42628,0.000997098,0.000519427,Border Cave C14
42627,0.000998114,0.00051994,Border Cave C14
42626,0.000999131,0.000520454,Border Cave C14
42625,0.001000149,0.000520968,Border Cave C14
42624,0.001001169,0.000521484,Border Cave C14
42623,0.001002191,0.000521999,Border Cave C14
42622,0.001003214,0.000522516,Border Cave C14
42621,0.001004239,0.000523033,Border Cave C14
42620,0.001005265,0.000523552,Border Cave C14
42619,0.001006341,0.000524096,Border Cave C14
42618,0.001007419,0.000524641,Border Cave C14
42617,0.001008499,0.000525187,Border Cave C14
42616,0.00100958,0.000525734,Border Cave C14
42615,0.001010663,0.000526281,Border Cave C14
42614,0.001011747,0.00052683,Border Cave C14
42613,0.001012834,0.000527379,Border Cave C14
42612,0.001013922,0.000527929,Border Cave C14
42611,0.001015011,0.00052848,Border Cave C14
42610,0.001016102,0.000529031,Border Cave C14
42609,0.001017195,0.000529584,Border Cave C14
42608,0.00101829,0.000530137,Border Cave C14
42607,0.001019386,0.000530692,Border Cave C14
42606,0.001020484,0.000531247,Border Cave C14
42605,0.001021583,0.000531802,Border Cave C14
42604,0.001022684,0.000532359,Border Cave C14
42603,0.001023787,0.000532917,Border Cave C14
42602,0.001024892,0.000533475,Border Cave C14
42601,0.001025998,0.000534034,Border Cave C14
42600,0.001027106,0.000534594,Border Cave C14
42599,0.001028239,0.000535168,Border Cave C14
42598,0.001029374,0.000535742,Border Cave C14
42597,0.001030512,0.000536317,Border Cave C14
42596,0.00103165,0.000536893,Border Cave C14
42595,0.001032791,0.00053747,Border Cave C14
42594,0.001033933,0.000538048,Border Cave C14
42593,0.001035077,0.000538626,Border Cave C14
42592,0.001036223,0.000539206,Border Cave C14
42591,0.001037371,0.000539786,Border Cave C14
42590,0.00103852,0.000540367,Border Cave C14
42589,0.001039671,0.000540949,Border Cave C14
42588,0.001040824,0.000541532,Border Cave C14
42587,0.001041979,0.000542116,Border Cave C14
42586,0.001043135,0.000542701,Border Cave C14
42585,0.001044294,0.000543287,Border Cave C14
42584,0.001045454,0.000543873,Border Cave C14
42583,0.001046615,0.000544461,Border Cave C14
42582,0.001047779,0.000545049,Border Cave C14
42581,0.001048944,0.000545638,Border Cave C14
42580,0.001050111,0.000546228,Border Cave C14
42579,0.001051327,0.000546844,Border Cave C14
42578,0.001052546,0.000547461,Border Cave C14
42577,0.001053766,0.000548078,Border Cave C14
42576,0.001054988,0.000548697,Border Cave C14
42575,0.001056212,0.000549316,Border Cave C14
42574,0.001057438,0.000549937,Border Cave C14
42573,0.001058666,0.000550558,Border Cave C14
42572,0.001059896,0.000551181,Border Cave C14
42571,0.001061128,0.000551804,Border Cave C14
42570,0.001062361,0.000552429,Border Cave C14
42569,0.001063597,0.000553054,Border Cave C14
42568,0.001064835,0.00055368,Border Cave C14
42567,0.001066074,0.000554308,Border Cave C14
42566,0.001067316,0.000554936,Border Cave C14
42565,0.001068559,0.000555565,Border Cave C14
42564,0.001069805,0.000556195,Border Cave C14
42563,0.001071052,0.000556827,Border Cave C14
42562,0.001072301,0.000557459,Border Cave C14
42561,0.001073553,0.000558092,Border Cave C14
42560,0.001074806,0.000558726,Border Cave C14
42559,0.001076087,0.000559374,Border Cave C14
42558,0.00107737,0.000560024,Border Cave C14
42557,0.001078654,0.000560674,Border Cave C14
42556,0.001079941,0.000561326,Border Cave C14
42555,0.00108123,0.000561978,Border Cave C14
42554,0.001082521,0.000562632,Border Cave C14
42553,0.001083814,0.000563286,Border Cave C14
42552,0.00108511,0.000563942,Border Cave C14
42551,0.001086407,0.000564598,Border Cave C14
42550,0.001087706,0.000565256,Border Cave C14
42549,0.001089007,0.000565915,Border Cave C14
42548,0.00109031,0.000566574,Border Cave C14
42547,0.001091616,0.000567235,Border Cave C14
42546,0.001092923,0.000567897,Border Cave C14
42545,0.001094233,0.000568559,Border Cave C14
42544,0.001095544,0.000569223,Border Cave C14
42543,0.001096858,0.000569888,Border Cave C14
42542,0.001098174,0.000570554,Border Cave C14
42541,0.001099491,0.00057122,Border Cave C14
42540,0.001100811,0.000571888,Border Cave C14
42539,0.001102188,0.000572586,Border Cave C14
42538,0.001103567,0.000573285,Border Cave C14
42537,0.001104949,0.000573984,Border Cave C14
42536,0.001106332,0.000574685,Border Cave C14
42535,0.001107718,0.000575387,Border Cave C14
42534,0.001109106,0.00057609,Border Cave C14
42533,0.001110497,0.000576795,Border Cave C14
42532,0.00111189,0.0005775,Border Cave C14
42531,0.001113284,0.000578206,Border Cave C14
42530,0.001114682,0.000578914,Border Cave C14
42529,0.001116081,0.000579623,Border Cave C14
42528,0.001117483,0.000580333,Border Cave C14
42527,0.001118887,0.000581044,Border Cave C14
42526,0.001120293,0.000581756,Border Cave C14
42525,0.001121701,0.000582469,Border Cave C14
42524,0.001123112,0.000583183,Border Cave C14
42523,0.001124525,0.000583899,Border Cave C14
42522,0.00112594,0.000584615,Border Cave C14
42521,0.001127357,0.000585333,Border Cave C14
42520,0.001128777,0.000586052,Border Cave C14
42519,0.001130253,0.0005868,Border Cave C14
42518,0.001131732,0.00058755,Border Cave C14
42517,0.001133214,0.000588301,Border Cave C14
42516,0.001134697,0.000589053,Border Cave C14
42515,0.001136184,0.000589806,Border Cave C14
42514,0.001137672,0.00059056,Border Cave C14
42513,0.001139164,0.000591316,Border Cave C14
42512,0.001140657,0.000592073,Border Cave C14
42511,0.001142153,0.000592831,Border Cave C14
42510,0.001143652,0.00059359,Border Cave C14
42509,0.001145152,0.00059435,Border Cave C14
42508,0.001146656,0.000595112,Border Cave C14
42507,0.001148162,0.000595875,Border Cave C14
42506,0.00114967,0.000596639,Border Cave C14
42505,0.00115118,0.000597405,Border Cave C14
42504,0.001152693,0.000598171,Border Cave C14
42503,0.001154209,0.000598939,Border Cave C14
42502,0.001155727,0.000599708,Border Cave C14
42501,0.001157247,0.000600478,Border Cave C14
42500,0.00115877,0.00060125,Border Cave C14
42499,0.00116038,0.000602066,Border Cave C14
42498,0.001161993,0.000602884,Border Cave C14
42497,0.001163608,0.000603703,Border Cave C14
42496,0.001165226,0.000604524,Border Cave C14
42495,0.001166847,0.000605346,Border Cave C14
42494,0.00116847,0.000606169,Border Cave C14
42493,0.001170097,0.000606994,Border Cave C14
42492,0.001171726,0.00060782,Border Cave C14
42491,0.001173357,0.000608648,Border Cave C14
42490,0.001174992,0.000609476,Border Cave C14
42489,0.001176629,0.000610307,Border Cave C14
42488,0.001178269,0.000611138,Border Cave C14
42487,0.001179911,0.000611971,Border Cave C14
42486,0.001181556,0.000612805,Border Cave C14
42485,0.001183204,0.000613641,Border Cave C14
42484,0.001184855,0.000614478,Border Cave C14
42483,0.001186508,0.000615316,Border Cave C14
42482,0.001188164,0.000616156,Border Cave C14
42481,0.001189823,0.000616996,Border Cave C14
42480,0.001191485,0.000617839,Border Cave C14
42479,0.00119318,0.000618699,Border Cave C14
42478,0.001194879,0.00061956,Border Cave C14
42477,0.00119658,0.000620423,Border Cave C14
42476,0.001198284,0.000621287,Border Cave C14
42475,0.001199991,0.000622153,Border Cave C14
42474,0.001201701,0.00062302,Border Cave C14
42473,0.001203413,0.000623888,Border Cave C14
42472,0.001216533,0.00063067,Border Cave C14
42471,0.001218332,0.000631583,Border Cave C14
42470,0.001220134,0.000632498,Border Cave C14
42469,0.00122194,0.000633414,Border Cave C14
42468,0.001223749,0.000634332,Border Cave C14
42467,0.001225561,0.000635251,Border Cave C14
42466,0.001227376,0.000636172,Border Cave C14
42465,0.001229195,0.000637095,Border Cave C14
42464,0.001231016,0.00063802,Border Cave C14
42463,0.001232842,0.000638946,Border Cave C14
42462,0.00123467,0.000639873,Border Cave C14
42461,0.001236502,0.000640803,Border Cave C14
42460,0.001238337,0.000641734,Border Cave C14
42459,0.001240209,0.000642684,Border Cave C14
42458,0.001242085,0.000643636,Border Cave C14
42457,0.001243965,0.00064459,Border Cave C14
42456,0.001245848,0.000645545,Border Cave C14
42455,0.001247734,0.000646503,Border Cave C14
42454,0.001249624,0.000647461,Border Cave C14
42453,0.001251517,0.000648422,Border Cave C14
42452,0.001253413,0.000649384,Border Cave C14
42451,0.001255313,0.000650348,Border Cave C14
42450,0.001269849,0.000657859,Border Cave C14
42449,0.001271871,0.000658885,Border Cave C14
42448,0.001273897,0.000659914,Border Cave C14
42447,0.001275927,0.000660945,Border Cave C14
42446,0.001277961,0.000661979,Border Cave C14
42445,0.00128,0.000663014,Border Cave C14
42444,0.001282043,0.000664051,Border Cave C14
42443,0.001279095,0.000662504,Border Cave C14
42442,0.001281157,0.000663552,Border Cave C14
42441,0.001283224,0.000664601,Border Cave C14
42440,0.001285296,0.000665653,Border Cave C14
42439,0.001287473,0.00066676,Border Cave C14
42438,0.001289655,0.000667869,Border Cave C14
42437,0.001291842,0.000668981,Border Cave C14
42436,0.001294033,0.000670095,Border Cave C14
42435,0.001296229,0.000671211,Border Cave C14
42434,0.00129843,0.00067233,Border Cave C14
42433,0.001300636,0.000673451,Border Cave C14
42432,0.001302846,0.000674574,Border Cave C14
42431,0.001305062,0.0006757,Border Cave C14
42430,0.001307282,0.000676829,Border Cave C14
42429,0.001309506,0.000677959,Border Cave C14
42428,0.001311736,0.000679092,Border Cave C14
42427,0.00131397,0.000680228,Border Cave C14
42426,0.00131621,0.000681366,Border Cave C14
42425,0.001318453,0.000682506,Border Cave C14
42424,0.001320702,0.000683649,Border Cave C14
42423,0.001322956,0.000684794,Border Cave C14
42422,0.001325214,0.000685941,Border Cave C14
42421,0.001327477,0.000687091,Border Cave C14
42420,0.001329745,0.000688244,Border Cave C14
42419,0.001332091,0.000689436,Border Cave C14
42418,0.001334442,0.000690632,Border Cave C14
42417,0.001336798,0.000691829,Border Cave C14
42416,0.001339159,0.00069303,Border Cave C14
42415,0.001341525,0.000694233,Border Cave C14
42414,0.001343897,0.000695438,Border Cave C14
42413,0.001346273,0.000696646,Border Cave C14
42412,0.001348655,0.000697857,Border Cave C14
42411,0.001351042,0.00069907,Border Cave C14
42410,0.001353434,0.000700286,Border Cave C14
42409,0.001355831,0.000701504,Border Cave C14
42408,0.001358233,0.000702725,Border Cave C14
42407,0.001360641,0.000703949,Border Cave C14
42406,0.001363053,0.000705175,Border Cave C14
42405,0.001365471,0.000706404,Border Cave C14
42404,0.001367894,0.000707635,Border Cave C14
42403,0.001370322,0.000708869,Border Cave C14
42402,0.001372755,0.000710106,Border Cave C14
42401,0.001375193,0.000711345,Border Cave C14
42400,0.001377636,0.000712586,Border Cave C14
42399,0.001380123,0.00071385,Border Cave C14
42398,0.001382615,0.000715117,Border Cave C14
42397,0.001385112,0.000716386,Border Cave C14
42396,0.001387615,0.000717658,Border Cave C14
42395,0.001390123,0.000718933,Border Cave C14
42394,0.001392636,0.00072021,Border Cave C14
42393,0.001395155,0.00072149,Border Cave C14
42392,0.001397679,0.000722772,Border Cave C14
42391,0.001400208,0.000724058,Border Cave C14
42390,0.001402742,0.000725346,Border Cave C14
42389,0.001405282,0.000726636,Border Cave C14
42388,0.001407827,0.000727929,Border Cave C14
42387,0.001410377,0.000729225,Border Cave C14
42386,0.001412933,0.000730524,Border Cave C14
42385,0.001415494,0.000731825,Border Cave C14
42384,0.00141806,0.000733129,Border Cave C14
42383,0.001420631,0.000734435,Border Cave C14
42382,0.001423208,0.000735744,Border Cave C14
42381,0.00142579,0.000737056,Border Cave C14
42380,0.001428377,0.000738371,Border Cave C14
42379,0.001431049,0.000739729,Border Cave C14
42378,0.001433727,0.00074109,Border Cave C14
42377,0.00143641,0.000742454,Border Cave C14
42376,0.001439099,0.00074382,Border Cave C14
42375,0.001441794,0.00074519,Border Cave C14
42374,0.001444494,0.000746562,Border Cave C14
42373,0.0014472,0.000747937,Border Cave C14
42372,0.001449911,0.000749315,Border Cave C14
42371,0.001452628,0.000750695,Border Cave C14
42370,0.00145535,0.000752079,Border Cave C14
42369,0.001458078,0.000753465,Border Cave C14
42368,0.001460812,0.000754854,Border Cave C14
42367,0.001463551,0.000756246,Border Cave C14
42366,0.001466295,0.00075764,Border Cave C14
42365,0.001469045,0.000759037,Border Cave C14
42364,0.001471801,0.000760437,Border Cave C14
42363,0.001474562,0.00076184,Border Cave C14
42362,0.001477329,0.000763246,Border Cave C14
42361,0.001480101,0.000764654,Border Cave C14
42360,0.001482879,0.000766065,Border Cave C14
